fold,model,mode,R2,RMSE,MAE,time_s
4,XGBoost,default,0.8684663203505548,0.2286082724656261,0.1504324063027153,0.10230159759521484
4,XGBoost,bo,0.7719000095276767,0.30104823860778773,0.2323665484691427,3.622835874557495
4,AdaBoost,default,0.8035848340421833,0.2793579056442848,0.19559527458017487,0.12095284461975098
4,AdaBoost,bo,0.8215437237769047,0.26628050396536984,0.19319744610081532,10.247388362884521
4,MLP,default,0.6470364516467899,0.3744884134934888,0.2657763440839337,0.06412315368652344
4,MLP,bo,0.07377725662482715,0.6066401877986891,0.45864921082073357,12.203220129013062
5,TabPFN,zero-shot,0.5808038741625265,0.43702829573905677,0.2993515672601795,8.26450490951538
5,Ridge,default,-0.2938688927509139,0.7677963837553343,0.6348249133547882,0.0
5,Ridge,bo,0.07750099425151935,0.6483117306269733,0.5764841483574596,0.06355714797973633
5,Lasso,default,-0.15745931396936985,0.7261959014288824,0.6100202449774135,0.0
5,Lasso,bo,-0.2614291505866757,0.7581102315122288,0.6282927616876592,0.07923030853271484
5,ElasticNet,default,-0.26244003188259213,0.7584139370269427,0.6287520400688433,0.0
5,ElasticNet,bo,0.04254514797393605,0.6604806195207703,0.5815716694743708,0.08045172691345215
5,SVR,default,0.5580765689587305,0.4487189810740723,0.3147882221826132,0.0
5,SVR,bo,0.4120919424365683,0.5175539561956168,0.4079240694992076,0.17554378509521484
5,KNN,default,0.4474146262047035,0.5017652944743788,0.3603465201568155,0.0
5,KNN,bo,0.5976592884715357,0.4281519400836054,0.3353206203595076,0.1811068058013916
5,RF,default,0.7514775609406082,0.336498962925546,0.26097356607285543,0.08596301078796387
5,RF,bo,0.7658858314173931,0.326598943452454,0.25929111266980465,6.026671648025513
5,GBR,default,0.6853279500046459,0.37864306869192066,0.295405552180674,0.04379153251647949
5,GBR,bo,0.7156937337760033,0.35991018961774307,0.27715326231719717,3.335625171661377
5,XGBoost,default,0.6447766354053914,0.40230153367688254,0.30434372719143726,0.09662461280822754
5,XGBoost,bo,0.6691538751271158,0.38825222438300117,0.3235400674332824,3.1708343029022217
5,AdaBoost,default,0.7666375905796214,0.3260741542742812,0.25897684333065396,0.10697531700134277
5,AdaBoost,bo,0.7183538930308861,0.3582224524194416,0.27010312496109756,7.787861347198486
5,MLP,default,-1.1231511956025293,0.9835385520840066,0.5821727361722143,0.02929830551147461
5,MLP,bo,-0.2038088124668691,0.7405931411326222,0.4478187291798649,7.381919622421265
6,TabPFN,zero-shot,0.6673775978294445,0.33360115345636304,0.27306617571416986,8.041916131973267
6,Ridge,default,0.3685759349625065,0.45963422635442375,0.405804147933894,0.0
6,Ridge,bo,0.405842262398894,0.44586427354686614,0.40106010978965156,0.06377887725830078
6,Lasso,default,0.36131780697933913,0.46226839250492446,0.4112277390857891,0.0
6,Lasso,bo,0.3787304598732172,0.45592334094014386,0.4171140368617933,0.07964587211608887
6,ElasticNet,default,0.3647301386613322,0.4610318419289992,0.4084140486401516,0.0
6,ElasticNet,bo,0.40044500781530923,0.4478847830570249,0.40586842361839154,0.08174014091491699
6,SVR,default,0.4727836037013349,0.4199970595585327,0.35024787233999205,0.002004861831665039
